assertion_id,building_id,field_name,asserted_value,source_keys,confidence,needs_review,research_note
CHI-B1830-025-A02,CHI-B1830-025,year_completed,1836,ANDREAS_CIVIC,medium,true,Verified: an engine house costing $200 was completed by 1836 and stood on the Public Square by 1837. Exact completion date within 1835-36 is not clear.
CHI-B1830-025-A03,CHI-B1830-025,historical_address,Public Square,ANDREAS_CIVIC,medium,true,Verified: an engine house costing $200 was completed by 1836 and stood on the Public Square by 1837. Exact completion date within 1835-36 is not clear.
CHI-B1830-025-A04,CHI-B1830-025,fire_fate_1871,not exposed,ANDREAS_CIVIC,medium,true,Verified: an engine house costing $200 was completed by 1836 and stood on the Public Square by 1837. Exact completion date within 1835-36 is not clear.
CHI-B1830-026-A01,CHI-B1830-026,existence_and_identity,Chicago Furnace,ANDREAS_MFG,high,true,Verified: erected in fall 1835 and produced its first castings in December. Later fate and exact parcel are not given.
CHI-B1830-026-A02,CHI-B1830-026,year_completed,1835,ANDREAS_MFG,high,true,Verified: erected in fall 1835 and produced its first castings in December. Later fate and exact parcel are not given.
CHI-B1830-026-A03,CHI-B1830-026,historical_address,Polk Street on west side of South Branch,ANDREAS_MFG,high,true,Verified: erected in fall 1835 and produced its first castings in December. Later fate and exact parcel are not given.
CHI-B1830-026-A04,CHI-B1830-026,fire_fate_1871,unknown,ANDREAS_MFG,high,true,Verified: erected in fall 1835 and produced its first castings in December. Later fate and exact parcel are not given.
CHI-B1830-027-A01,CHI-B1830-027,existence_and_identity,Western Hotel,ANDREAS_HOTELS,high,false,"Verified: built about 1835; partially burned and rebuilt in 1854; Andreas reported it still standing in 1884, proving survival of the 1871 fire."
CHI-B1830-027-A02,CHI-B1830-027,year_completed,1835,ANDREAS_HOTELS,high,false,"Verified: built about 1835; partially burned and rebuilt in 1854; Andreas reported it still standing in 1884, proving survival of the 1871 fire."
CHI-B1830-027-A03,CHI-B1830-027,historical_address,Southeast corner of Canal and Randolph Streets,ANDREAS_HOTELS,high,false,"Verified: built about 1835; partially burned and rebuilt in 1854; Andreas reported it still standing in 1884, proving survival of the 1871 fire."
CHI-B1830-027-A04,CHI-B1830-027,fire_fate_1871,survived,ANDREAS_HOTELS,high,false,"Verified: built about 1835; partially burned and rebuilt in 1854; Andreas reported it still standing in 1884, proving survival of the 1871 fire."
CHI-B1830-028-A01,CHI-B1830-028,existence_and_identity,District No. 4 temporary public schoolhouse,ANDREAS_CIVIC,high,true,Verified: built in fall 1836 using $200 borrowed funds and for several years the city's only owned schoolhouse; sold about 1845 for $40. Lot attribution is reported in the school history but should be checked against the original plat.
CHI-B1830-028-A02,CHI-B1830-028,year_completed,1836,ANDREAS_CIVIC,high,true,Verified: built in fall 1836 using $200 borrowed funds and for several years the city's only owned schoolhouse; sold about 1845 for $40. Lot attribution is reported in the school history but should be checked against the original plat.
CHI-B1830-028-A03,CHI-B1830-028,historical_address,"Lot 2, Block 142, First Ward, attribution in later school records",ANDREAS_CIVIC,high,true,Verified: built in fall 1836 using $200 borrowed funds and for several years the city's only owned schoolhouse; sold about 1845 for $40. Lot attribution is reported in the school history but should be checked against the original plat.
CHI-B1830-028-A04,CHI-B1830-028,year_demolished,1845,ANDREAS_CIVIC,high,true,Verified: built in fall 1836 using $200 borrowed funds and for several years the city's only owned schoolhouse; sold about 1845 for $40. Lot attribution is reported in the school history but should be checked against the original plat.
CHI-B1830-028-A05,CHI-B1830-028,fire_fate_1871,not exposed,ANDREAS_CIVIC,high,true,Verified: built in fall 1836 using $200 borrowed funds and for several years the city's only owned schoolhouse; sold about 1845 for $40. Lot attribution is reported in the school history but should be checked against the original plat.
CHI-B1830-029-A01,CHI-B1830-029,existence_and_identity,Lake House,ANDREAS_ARCH;ANDREAS_HOTELS,high,true,Verified: completed/opened in autumn 1836; remodeled in 1854 with an added story and cupola; destroyed in the 1871 fire. Source conflict: hotel chapter says three stories plus basement while architectural recollection calls it four stories.
CHI-B1830-029-A02,CHI-B1830-029,year_completed,1836,ANDREAS_ARCH;ANDREAS_HOTELS,high,true,Verified: completed/opened in autumn 1836; remodeled in 1854 with an added story and cupola; destroyed in the 1871 fire. Source conflict: hotel chapter says three stories plus basement while architectural recollection calls it four stories.
CHI-B1830-029-A03,CHI-B1830-029,historical_address,"At Kinzie, Rush, and Michigan Streets, facing Michigan Avenue",ANDREAS_ARCH;ANDREAS_HOTELS,high,true,Verified: completed/opened in autumn 1836; remodeled in 1854 with an added story and cupola; destroyed in the 1871 fire. Source conflict: hotel chapter says three stories plus basement while architectural recollection calls it four stories.
CHI-B1830-029-A04,CHI-B1830-029,architect_or_builder,Builder not named; later architectural recollections by J. M. Van Osdel,ANDREAS_ARCH;ANDREAS_HOTELS,high,true,Verified: completed/opened in autumn 1836; remodeled in 1854 with an added story and cupola; destroyed in the 1871 fire. Source conflict: hotel chapter says three stories plus basement while architectural recollection calls it four stories.
CHI-B1830-029-A05,CHI-B1830-029,year_demolished,1871,ANDREAS_ARCH;ANDREAS_HOTELS,high,true,Verified: completed/opened in autumn 1836; remodeled in 1854 with an added story and cupola; destroyed in the 1871 fire. Source conflict: hotel chapter says three stories plus basement while architectural recollection calls it four stories.
CHI-B1830-029-A06,CHI-B1830-029,fire_fate_1871,destroyed,ANDREAS_ARCH;ANDREAS_HOTELS,high,true,Verified: completed/opened in autumn 1836; remodeled in 1854 with an added story and cupola; destroyed in the 1871 fire. Source conflict: hotel chapter says three stories plus basement while architectural recollection calls it four stories.
CHI-B1830-030-A01,CHI-B1830-030,existence_and_identity,Steele's Block,ANDREAS_EARLY,medium,true,Verified: specifically listed among 1836 improvements as a block of four-story brick stores. Construction completion may have occurred in 1836 or immediately before the report; exact address/fate need directory research.
CHI-B1830-030-A02,CHI-B1830-030,year_completed,1836,ANDREAS_EARLY,medium,true,Verified: specifically listed among 1836 improvements as a block of four-story brick stores. Construction completion may have occurred in 1836 or immediately before the report; exact address/fate need directory research.
CHI-B1830-030-A03,CHI-B1830-030,historical_address,Lake Street,ANDREAS_EARLY,medium,true,Verified: specifically listed among 1836 improvements as a block of four-story brick stores. Construction completion may have occurred in 1836 or immediately before the report; exact address/fate need directory research.
CHI-B1830-030-A04,CHI-B1830-030,fire_fate_1871,unknown,ANDREAS_EARLY,medium,true,Verified: specifically listed among 1836 improvements as a block of four-story brick stores. Construction completion may have occurred in 1836 or immediately before the report; exact address/fate need directory research.
CHI-B1830-031-A01,CHI-B1830-031,existence_and_identity,Harmon and Loomis Block,ANDREAS_EARLY,medium,true,"Verified: specifically listed among 1836 improvements as a block of four-story brick stores. Exact construction date, lot, and fate need directory/deed research."
CHI-B1830-031-A02,CHI-B1830-031,year_completed,1836,ANDREAS_EARLY,medium,true,"Verified: specifically listed among 1836 improvements as a block of four-story brick stores. Exact construction date, lot, and fate need directory/deed research."
CHI-B1830-031-A03,CHI-B1830-031,historical_address,South Water Street,ANDREAS_EARLY,medium,true,"Verified: specifically listed among 1836 improvements as a block of four-story brick stores. Exact construction date, lot, and fate need directory/deed research."
CHI-B1830-031-A04,CHI-B1830-031,fire_fate_1871,unknown,ANDREAS_EARLY,medium,true,"Verified: specifically listed among 1836 improvements as a block of four-story brick stores. Exact construction date, lot, and fate need directory/deed research."
CHI-B1830-032-A01,CHI-B1830-032,existence_and_identity,City Hotel,ANDREAS_ARCH;ANDREAS_HOTELS,high,true,Verified: built in 1836-37 and opened in December 1837 under Jacob Russell; enlarged by two stories and renamed Sherman House in 1844. The original fabric's final disposition needs a later-volume check.
CHI-B1830-032-A02,CHI-B1830-032,year_completed,1837,ANDREAS_ARCH;ANDREAS_HOTELS,high,true,Verified: built in 1836-37 and opened in December 1837 under Jacob Russell; enlarged by two stories and renamed Sherman House in 1844. The original fabric's final disposition needs a later-volume check.
CHI-B1830-032-A03,CHI-B1830-032,historical_address,Opposite courthouse at Clark and Randolph Streets,ANDREAS_ARCH;ANDREAS_HOTELS,high,true,Verified: built in 1836-37 and opened in December 1837 under Jacob Russell; enlarged by two stories and renamed Sherman House in 1844. The original fabric's final disposition needs a later-volume check.
CHI-B1830-032-A04,CHI-B1830-032,fire_fate_1871,unknown,ANDREAS_ARCH;ANDREAS_HOTELS,high,true,Verified: built in 1836-37 and opened in December 1837 under Jacob Russell; enlarged by two stories and renamed Sherman House in 1844. The original fabric's final disposition needs a later-volume check.
CHI-B1830-033-A01,CHI-B1830-033,existence_and_identity,Lyman and Gage flour mill,ANDREAS_MFG,high,true,Verified: built during winter 1836-37 and completed February 1837.
CHI-B1830-033-A02,CHI-B1830-033,year_completed,1837,ANDREAS_MFG,high,true,Verified: built during winter 1836-37 and completed February 1837.
CHI-B1830-033-A03,CHI-B1830-033,historical_address,West bank of South Branch at west end of later Van Buren Street bridge,ANDREAS_MFG,high,true,Verified: built during winter 1836-37 and completed February 1837.
CHI-B1830-033-A04,CHI-B1830-033,architect_or_builder,Elihu Granger,ANDREAS_MFG,high,true,Verified: built during winter 1836-37 and completed February 1837.
CHI-B1830-033-A05,CHI-B1830-033,fire_fate_1871,unknown,ANDREAS_MFG,high,true,Verified: built during winter 1836-37 and completed February 1837.
CHI-B1830-034-A01,CHI-B1830-034,existence_and_identity,William B. Ogden House,ANDREAS_ARCH,medium,true,"Verified: plans made in fall 1836 and construction supervised/completed in 1837; Andreas says it still stood when the Great Fire began. Inference: Andreas also says the fire destroyed nearly every pre-1838 building, so destruction in 1871 is recorded as inferred rather than directly stated."
CHI-B1830-034-A02,CHI-B1830-034,year_completed,1837,ANDREAS_ARCH,medium,true,"Verified: plans made in fall 1836 and construction supervised/completed in 1837; Andreas says it still stood when the Great Fire began. Inference: Andreas also says the fire destroyed nearly every pre-1838 building, so destruction in 1871 is recorded as inferred rather than directly stated."
CHI-B1830-034-A03,CHI-B1830-034,historical_address,"Center of Block 35, Kinzie Addition, bounded by Rush, Ontario, Cass, and Erie Streets",ANDREAS_ARCH,medium,true,"Verified: plans made in fall 1836 and construction supervised/completed in 1837; Andreas says it still stood when the Great Fire began. Inference: Andreas also says the fire destroyed nearly every pre-1838 building, so destruction in 1871 is recorded as inferred rather than directly stated."
CHI-B1830-034-A04,CHI-B1830-034,architect_or_builder,J. M. Van Osdel,ANDREAS_ARCH,medium,true,"Verified: plans made in fall 1836 and construction supervised/completed in 1837; Andreas says it still stood when the Great Fire began. Inference: Andreas also says the fire destroyed nearly every pre-1838 building, so destruction in 1871 is recorded as inferred rather than directly stated."
CHI-B1830-034-A05,CHI-B1830-034,year_demolished,1871,ANDREAS_ARCH,medium,true,"Verified: plans made in fall 1836 and construction supervised/completed in 1837; Andreas says it still stood when the Great Fire began. Inference: Andreas also says the fire destroyed nearly every pre-1838 building, so destruction in 1871 is recorded as inferred rather than directly stated."
CHI-B1830-034-A06,CHI-B1830-034,fire_fate_1871,destroyed,ANDREAS_ARCH,medium,true,"Verified: plans made in fall 1836 and construction supervised/completed in 1837; Andreas says it still stood when the Great Fire began. Inference: Andreas also says the fire destroyed nearly every pre-1838 building, so destruction in 1871 is recorded as inferred rather than directly stated."
