building_event_id,building_id,event_type,event_date,date_precision,cause,description
CHI-POSTFIRE-CHI1879-001-E02,CHI-POSTFIRE-CHI1879-001,completion,1879,exact,,new_construction
CHI-POSTFIRE-CHI1879-001-E03,CHI-POSTFIRE-CHI1879-001,opening,1879,as_reported,,wholesale clothing store and loft building
CHI-POSTFIRE-CHI1879-001-E04,CHI-POSTFIRE-CHI1879-001,demolition_or_loss,1972,exact,redevelopment,demolished
CHI-POSTFIRE-CHI1879-002-E01,CHI-POSTFIRE-CHI1879-002,construction_start,1878,exact,,acquisition_fitout_and_occupancy
CHI-POSTFIRE-CHI1879-002-E02,CHI-POSTFIRE-CHI1879-002,completion,1878,exact,,acquisition_fitout_and_occupancy
CHI-POSTFIRE-CHI1879-002-E03,CHI-POSTFIRE-CHI1879-002,opening,1879,as_reported,,retail and wholesale dry goods
CHI-POSTFIRE-CHI1879-003-E01,CHI-POSTFIRE-CHI1879-003,construction_start,1873,exact,,partial_completion_and_occupancy_phase
CHI-POSTFIRE-CHI1879-003-E02,CHI-POSTFIRE-CHI1879-003,completion,1880,exact,,partial_completion_and_occupancy_phase
CHI-POSTFIRE-CHI1879-003-E03,CHI-POSTFIRE-CHI1879-003,opening,1879,as_reported,,"post office, custom house and federal offices"
CHI-POSTFIRE-CHI1879-003-E04,CHI-POSTFIRE-CHI1879-003,demolition_or_loss,1965,exact,Federal Center redevelopment,demolished
CHI-POSTFIRE-CHI1879-004-E01,CHI-POSTFIRE-CHI1879-004,construction_start,1879,exact,,new_construction
CHI-POSTFIRE-CHI1879-004-E02,CHI-POSTFIRE-CHI1879-004,completion,1879,exact,,new_construction
CHI-POSTFIRE-CHI1879-004-E03,CHI-POSTFIRE-CHI1879-004,opening,1879,as_reported,,"music hall, public assembly, offices and stores"
CHI-POSTFIRE-CHI1879-004-E04,CHI-POSTFIRE-CHI1879-004,demolition_or_loss,1901,exact,Marshall Field commercial expansion,demolished
CHI-POSTFIRE-CHI1879-005-E01,CHI-POSTFIRE-CHI1879-005,construction_start,1879,exact,,new_construction
CHI-POSTFIRE-CHI1879-005-E02,CHI-POSTFIRE-CHI1879-005,completion,1879,exact,,new_construction
CHI-POSTFIRE-CHI1879-005-E03,CHI-POSTFIRE-CHI1879-005,opening,1879,as_reported,,wholesale and manufacturing lofts
CHI-POSTFIRE-CHI1879-006-E01,CHI-POSTFIRE-CHI1879-006,construction_start,1875,exact,,completion_and_occupancy_phase
CHI-POSTFIRE-CHI1879-006-E02,CHI-POSTFIRE-CHI1879-006,completion,1879,exact,,completion_and_occupancy_phase
CHI-POSTFIRE-CHI1879-006-E03,CHI-POSTFIRE-CHI1879-006,opening,1879,as_reported,,single-family residence
CHI-POSTFIRE-CHI1879-006-E04,CHI-POSTFIRE-CHI1879-006,demolition_or_loss,1954,exact,Sanitary District office development,demolished
CHI-POSTFIRE-CHI1879-007-E01,CHI-POSTFIRE-CHI1879-007,construction_start,1879,exact,,construction_start_or_commission
CHI-POSTFIRE-CHI1879-007-E02,CHI-POSTFIRE-CHI1879-007,completion,1883,exact,,construction_start_or_commission
CHI-POSTFIRE-CHI1879-007-E03,CHI-POSTFIRE-CHI1879-007,opening,1883,as_reported,,single-family residence
CHI-POSTFIRE-CHI1879-008-E01,CHI-POSTFIRE-CHI1879-008,construction_start,1878,academic_year,,completion_and_opening_phase
CHI-POSTFIRE-CHI1879-008-E02,CHI-POSTFIRE-CHI1879-008,completion,1879,academic_year,,completion_and_opening_phase
CHI-POSTFIRE-CHI1879-008-E03,CHI-POSTFIRE-CHI1879-008,opening,1879,as_reported,,public elementary school
CHI-POSTFIRE-CHI1879-009-E01,CHI-POSTFIRE-CHI1879-009,construction_start,1879,exact,,new_construction
CHI-POSTFIRE-CHI1879-009-E02,CHI-POSTFIRE-CHI1879-009,completion,1879,exact,,new_construction
CHI-POSTFIRE-CHI1879-009-E03,CHI-POSTFIRE-CHI1879-009,opening,1879,as_reported,,public elementary school
CHI-POSTFIRE-CHI1879-010-E01,CHI-POSTFIRE-CHI1879-010,construction_start,1879,exact,,new_construction
CHI-POSTFIRE-CHI1879-010-E02,CHI-POSTFIRE-CHI1879-010,completion,1879,exact,,new_construction
CHI-POSTFIRE-CHI1879-010-E03,CHI-POSTFIRE-CHI1879-010,opening,1879,as_reported,,public elementary school
CHI-POSTFIRE-CHI1879-011-E01,CHI-POSTFIRE-CHI1879-011,construction_start,1879,exact,,new_infrastructure
CHI-POSTFIRE-CHI1879-011-E02,CHI-POSTFIRE-CHI1879-011,completion,1879,exact,,new_infrastructure
CHI-POSTFIRE-CHI1879-011-E03,CHI-POSTFIRE-CHI1879-011,opening,1879,as_reported,,street crossing
CHI-POSTFIRE-CHI1879-012-E01,CHI-POSTFIRE-CHI1879-012,construction_start,1879,exact,,infrastructure_addition
CHI-POSTFIRE-CHI1879-012-E02,CHI-POSTFIRE-CHI1879-012,completion,1879,exact,,infrastructure_addition
CHI-POSTFIRE-CHI1879-012-E03,CHI-POSTFIRE-CHI1879-012,opening,1879,as_reported,,pedestrian crossing over tunnel approach
CHI-POSTFIRE-CHI1879-013-E01,CHI-POSTFIRE-CHI1879-013,construction_start,1879,exact,,new_infrastructure
CHI-POSTFIRE-CHI1879-013-E02,CHI-POSTFIRE-CHI1879-013,completion,1879,exact,,new_infrastructure
CHI-POSTFIRE-CHI1879-013-E03,CHI-POSTFIRE-CHI1879-013,opening,1879,as_reported,,street crossing
CHI-POSTFIRE-CHI1879-014-E01,CHI-POSTFIRE-CHI1879-014,construction_start,1878,exact,,opening_or_occupancy_only
CHI-POSTFIRE-CHI1879-014-E02,CHI-POSTFIRE-CHI1879-014,completion,1878,exact,,opening_or_occupancy_only
CHI-POSTFIRE-CHI1879-014-E03,CHI-POSTFIRE-CHI1879-014,opening,1879,as_reported,,grade-separated street crossing
CHI-POSTFIRE-CHI1879-015-E01,CHI-POSTFIRE-CHI1879-015,construction_start,1879,exact,,infrastructure_extension_and_equipment_upgrade
CHI-POSTFIRE-CHI1879-015-E02,CHI-POSTFIRE-CHI1879-015,completion,1879,exact,,infrastructure_extension_and_equipment_upgrade
CHI-POSTFIRE-CHI1879-015-E03,CHI-POSTFIRE-CHI1879-015,opening,1879,as_reported,,municipal fire alarm and dispatch
CHI-POSTFIRE-CHI1879-016-E01,CHI-POSTFIRE-CHI1879-016,construction_start,1879,year_only,,industrial_complex_addition
CHI-POSTFIRE-CHI1879-016-E02,CHI-POSTFIRE-CHI1879-016,completion,1879,year_only,,industrial_complex_addition
CHI-POSTFIRE-CHI1879-016-E03,CHI-POSTFIRE-CHI1879-016,opening,1879,as_reported,,brewery cold storage
CHI-POSTFIRE-CHI1879-017-E01,CHI-POSTFIRE-CHI1879-017,construction_start,1879,exact,,industrial_complex_addition
CHI-POSTFIRE-CHI1879-017-E02,CHI-POSTFIRE-CHI1879-017,completion,1879,exact,,industrial_complex_addition
CHI-POSTFIRE-CHI1879-017-E03,CHI-POSTFIRE-CHI1879-017,opening,1879,as_reported,,brewery administration and billiard rooms
CHI-POSTFIRE-CHI1879-018-E01,CHI-POSTFIRE-CHI1879-018,construction_start,1879,exact,,new_construction_or_complex_addition
CHI-POSTFIRE-CHI1879-018-E02,CHI-POSTFIRE-CHI1879-018,completion,1879,exact,,new_construction_or_complex_addition
CHI-POSTFIRE-CHI1879-018-E03,CHI-POSTFIRE-CHI1879-018,opening,1879,as_reported,,"Catholic sodality meetings, reading room and libraries"
CHI-POSTFIRE-CHI1879-019-E01,CHI-POSTFIRE-CHI1879-019,construction_start,1879,exact,,institutional_complex_addition
CHI-POSTFIRE-CHI1879-019-E02,CHI-POSTFIRE-CHI1879-019,completion,1879,exact,,institutional_complex_addition
CHI-POSTFIRE-CHI1879-019-E03,CHI-POSTFIRE-CHI1879-019,opening,1879,as_reported,,Catholic school worship
CHI-POSTFIRE-CHI1879-020-E01,CHI-POSTFIRE-CHI1879-020,construction_start,1876,exact,,completion_and_dedication
CHI-POSTFIRE-CHI1879-020-E02,CHI-POSTFIRE-CHI1879-020,completion,1879,exact,,completion_and_dedication
CHI-POSTFIRE-CHI1879-020-E03,CHI-POSTFIRE-CHI1879-020,opening,1879,as_reported,,Catholic worship
CHI-POSTFIRE-CHI1879-021-E01,CHI-POSTFIRE-CHI1879-021,completion,1879,exact,,acquisition_repair_and_adaptive_reuse
CHI-POSTFIRE-CHI1879-021-E02,CHI-POSTFIRE-CHI1879-021,opening,1879,as_reported,,Lutheran worship
CHI-POSTFIRE-CHI1879-022-E01,CHI-POSTFIRE-CHI1879-022,construction_start,1879,year_only,,new_construction
CHI-POSTFIRE-CHI1879-022-E02,CHI-POSTFIRE-CHI1879-022,completion,1879,year_only,,new_construction
CHI-POSTFIRE-CHI1879-022-E03,CHI-POSTFIRE-CHI1879-022,opening,1879,as_reported,,Presbyterian worship
CHI-POSTFIRE-CHI1879-022-E04,CHI-POSTFIRE-CHI1879-022,demolition_or_loss,2009,year_only,Chicago Housing Authority demolition,demolished
CHI-POSTFIRE-CHI1879-023-E01,CHI-POSTFIRE-CHI1879-023,completion,1879,exact,,renovation_conversion_and_reopening
CHI-POSTFIRE-CHI1879-023-E02,CHI-POSTFIRE-CHI1879-023,opening,1879,as_reported,,public entertainment
CHI-POSTFIRE-CHI1879-024-E01,CHI-POSTFIRE-CHI1879-024,construction_start,1879,year_only,,building_addition
CHI-POSTFIRE-CHI1879-024-E02,CHI-POSTFIRE-CHI1879-024,completion,1879,year_only,,building_addition
CHI-POSTFIRE-CHI1879-024-E03,CHI-POSTFIRE-CHI1879-024,opening,1879,as_reported,,gymnasium and bathing facilities
CHI-POSTFIRE-CHI1879-025-E01,CHI-POSTFIRE-CHI1879-025,opening,1879,as_reported,,carriage manufacture and showroom
